asin,helpful_vote,images,parent_asin,rating,text,timestamp,title,user_id,verified_purchase
B078HP5RWQ,0,"",B078HP5RWQ,4.0,"I bought this along with two large kits.  I bought this mainly for the designs and the correct beads to make them because my children like animals.  These were nice.  I think of Aquabeads overall as a 4 star product (you can read my other reviews if you want to see what I feel about them in general), and think these are right there.  They are a nice set, nothing spectacular, and they really are nice to use.  Some of the animals are a little more abstract than others, but typically they are pretty easy to tell what they are.  You only need to buy them once really, and then can use the refill sets to make again.",,Nice little kit,AEGDKPFOVWT4E3LRL4HJ35PRA2YA,true
B07BHHC4S1,1,"",B07BHHC4S1,5.0,"This game is awesome.  There are so many nuances to the game that it is easily one of my favorites, and it is the game that I want to play the most.<br /><br />Components: This box is jam packed with stuff - it's hard to fit it all!  The game board is beautiful, and is very nice quality.  The workers and goods are all nicely produced wooden pieces, and the cards are quality stock.  The minor things that I find less desirable are that the box could definitely benefit from a better insert for organization purposes (I had to modify mine to contain sleeved cards and all the other components and was even a tight fit without sleeves with the \"insert\").  Additionally, they give you cards to represent multiples of goods which I am not a big fan of.  I just wish I had more goods, and a better insert to handle these pieces as there is room.  Neither of these things affects gameplay, but they are something I wish they had done differently.  Lastly, I wish the player boards were made of thick cardboard, as that would have really made it pop.  With these few things, the look and feel is not as great as it could and should be - although it is still incredible.<br /><br />Gameplay: There are two main ways to try to get larger amounts of victory points, with lots of ways to get smaller amounts of victory points as well so that players can pick different ways to try and win.  There is some player interaction in this game as well which is great because lots of worker placement games are mainly trying to see which spaces are still open, and where your opponents may place their workers - not this game, here you want to pay attention to where other players are putting their workers so that you can capture them to acquire things you want.  The fact that you start with all your workers is also really cool.  There are so many places to put your workers..... Oh yeah, it also has a good solo mode, and you can play 2 players with and auto - very cool and well thought out.<br /><br />Overall: For my minor issues I would normally take a star off because this game looks AMAZING, and then there are some shortcuts taken, which for me I normally find dissapointing.  HOWEVER, the gameplay is sooooo great that I just can't bring myself to do that.  5 stars.",,Favorite worker placement game,AEGDKPFOVWT4E3LRL4HJ35PRA2YA,true
B01ARGATPC,7,"",B01ARGATPC,4.0,"To start with, game play is great.  It is an almost identical cooperative game to Ghost Fightin' Treasure Hunters, but there are more options available in this version to increase difficulty by using certain cards/rules.  This increases interest and enjoyment.  The directions are great, and tell you the differences clearly - another big plus.  This game is great for ages 5 on up because you can talk through strategy and is great for developing those skills.  The figures (with backpacks that you can put the pieces in is awesome), ghost components that are both solid and look neat (not intimidating for kids), and dice are AMAZING.<br /><br />Now towards the bad.  The box is not well made at all.  It is thin and while the insert has good organization, it too is thin and flimsy.  Another problem with storage is that the pieces themselves don't have resealable bags, and since the box is so flimsy it can easily open and become disorganized - especially the small, cheap feeling, inconvenient game cards (why didn't they make them normal size and out of decent quality card stock?).<br /><br />The design of the game board looks OK, but it isn't amazing, and here is where it really turns ugly.  The board is small, flimsy and not well made.  It sounds like the press-board is separating every time you set up the game.  I worry about it falling apart easily with use because the game is fun and will be played a lot.<br /><br />It is because of how fun the game is that I give it 4 stars, but cannot give it 5 due to the board being meh at best, the cards being very inferior, and the organization being so-so, but I am glad that I have it as I know it will get used a lot.",,"The Good (Gameplay and most components), the Bad (Storage) and the Ugly (Cards and Game Board)",AEGDKPFOVWT4E3LRL4HJ35PRA2YA,true
B00K44DPTK,0,"IMAGE,https://images-na.ssl-images-amazon.com/images/I/81ekeSn9IzL.jpg,https://images-na.ssl-images-amazon.com/images/I/81ekeSn9IzL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/81ekeSn9IzL._SL256_.jpg",B00LPR1SN0,5.0,Love this costume! It is so precious on! My daughter got so many compliments from everyone we saw! Highly recommend! Material isn’t the greatest but it’s perfect for play!,,So precious!,AE4WF6NH6EB37FWUW5BCUUJLSHAA,true
B014URRS2G,0,"",B014URRS2G,4.0,"My 11 month old daughter loves this thing. She can’t get enough of it. It’s pretty loud. Sometimes if she’s not paying attention and I squeak it, it can scare her, but then she laughs about it. Honestly the only downfall about this product is it’s pretty impossible to clean from the inside out and my dog is probably more obsessed with it than my kid is.",,Bath Time Fun!,AHC6XGKS52LOFRAAWG3F5MM4CXMQ,true
B07KPRF5NC,0,"",B0B9T75HP8,1.0,"This is a great toy, my son loves it- BUT after 2 days the head just broke off. There’s a weird flimsy “joint” at the arms.",,So cute but,AEIA5NJID4IGH4KKVSSCFO2GFAAA,true
B09GJWSD69,0,"",B09GJWSD69,5.0,This was very soft and cuddly for a finger puppet.  Our granddaughter seemed to like it right away.,,Great gift for young child.,AG4NVO3QAWH6QCUMQMDK73CRXTLQ,true
B00K74K996,3,"",B00K74K996,4.0,I bought this for my son. Of course he lost the directions and we had issues with trying to get things to work. We almost thought nothing worked but finally found the directions and realized things operated in ways we didn't expect. The pen dried out after the first day but I soaked it in lemon juice and that appeased my son. He still likes to plant the motion detector around and giggle when someone &#34;falls for it.&#34; We've had it for 5 months now and it's gotten it's use. The belt doesn't work so well but everything else seems to be fine.,,The belt doesn't work so well but everything else seems to be fine.,AFZTV7WTRNPPLF2BSJ4C2VBQRMOQ,true
B00EX5JAAO,0,"",B00EX5JAAO,5.0,This is a great book for motor skills. Taping along lines and being creative. I'd recommend it for all ages. Kids love tape!,,This is a great book for motor skills,AFZTV7WTRNPPLF2BSJ4C2VBQRMOQ,true
B01431HM8O,2,"",B01431HM8O,5.0,"This is very similar to 'Farkle', but with a Firefly twist, so fun!",,So much fun!,AE3SRVII24YVGYOPHPWSRVGPMLBA,true
B001RE8LMW,0,"",B001RE8LMW,3.0,"For some reason, although never stated in the description, I thought that the flowers wiggled. The sprinkler is made of a type of firm rubber. The streams are not an even coverage, so while the kids may like it, it won't efficiently water your lawn. Also, we cannot use full flow, because the sprinkler fills up and rounds the bottom, so it will not sit flat on the ground. Although, it does go far, so full power ends up in the street.",,Meh,AFWTDEG6FVYEAHSNN75ZYEZNCUMQ,true
B07HRK6PPV,0,"",B07HRK6PPV,5.0,Miss 7 LOVED her LOL! She asked and received. She loves the whole opening each piece to see which doll she has before she opens the container. Container becomes a purse. She’s very happy and I’m very relieved it turned out to be a doll WITH hair after reading reviews with rare bald dolls. Very lucky!,,Suprise!,AFYULQQ2JRWN366FDA6CNLZVQC2A,true
B00GHAGLWI,4,"",B088QJ16GJ,5.0,"Monkey is super cute! So soft and plush. Simply adorable. Good size, not too small not too big.",,Monkey is super cute!,AFYULQQ2JRWN366FDA6CNLZVQC2A,true
B07MWV482B,0,"",B07WSRKWMR,5.0,My daughter gets one of these every Christmas the last few years. It’s also our go to for birthday party gifts. It’s cute and fun,,Great gift,AEPEG27TA2A4ASPO2O4KELPVFXQQ,true
B076WVK44C,1,"",B09CLG48WL,5.0,My son loves countries and geography. He asked for a world puzzle. He has played with it almost Daily and it’s holding up well.,,Learning fun,AEPEG27TA2A4ASPO2O4KELPVFXQQ,true
B08HVM9N91,0,"",B08HVM9N91,5.0,Got this for my 5 year old niece for her birthday! She loves it. A lot of accessories for the price,,Gift for niece,AEPEG27TA2A4ASPO2O4KELPVFXQQ,true
B08661X9SM,0,"",B08661X9SM,5.0,[[VIDEOID:62cf1d793515bdeabb11bc6698440b2a]] Great camera for little ones! My daughter can’t stop playing with it. Picture quality is decent for little kids. It’s a great toy to keep toddlers busy and to enhance their creativity. Simple and easy to use!,,Cute and entertaining!,AF25WGMV4Z7QO5MQUKZT2OI26FVQ,true
B081GTG1ZW,0,"",B081GTG1ZW,5.0,Fun for everyone. My son loves it.,,Fun,AEYXYQUCIETUCDNORTFPHRDAP5TQ,true
B07P9VT9Q8,0,"",B07PHW6G3Q,5.0,I love this little guy. Nicely made and a great size.,,Sweet,AHNO62GLHN6IFM4UWKZPHE27JZ3Q,true
B01D1WI758,0,"",B01D1WI758,3.0,"This little eight ball is cute but the answers in the ball are hard to read, very dark.",,Hard to read,AGXVPI4UOMH3DXLN3S32CVOUEW5A,true
B00B2AZDIG,3,"",B00B2AZDIG,5.0,"Very realistic and the basket is key for cleanup. Works well in my daughter's Kidkraft kitchen. She was 2 when she received it and liked it right away (before she even had the kitchen, just to play with on a table top).",,Great set,AGXVPI4UOMH3DXLN3S32CVOUEW5A,true
B003AHE1EG,0,"",B003AHE1EG,4.0,super soft and cute bear. it's smaller than the photo would have you believe though. the child looks to be about 3 but i got this for my 18-month-old and she's taller than it (and she's on the small end of average in height).,,nice but smaller than shown,AGXVPI4UOMH3DXLN3S32CVOUEW5A,true
B0089W1IGG,0,"",B0089W1IGG,3.0,"i don't like that the top comes off so easily/doesn't lock on at all, and even the label isn't stuck on correctly (it wasn't centered so there's air bubbles running vertically down in a couple places). just seems cheaply made.",,cheap,AGXVPI4UOMH3DXLN3S32CVOUEW5A,true
B009VE38CI,1,"",B009VE38CI,5.0,I remember using this toy when I was younger and we bought this so that my son can enjoy it as well. His school has this creative toy and so he just HAD to have it. I'm so glad that we purchased it.,,Wonderful xmas present,AGZKEUXH674NVKPU7R76UCGNUWEQ,true
B00LMJBPCK,0,"",B09XFSGTBG,4.0,Wonderful tools for my son! He loves them!,,Four Stars,AHWANOEQ5RHIINMJGUN4ISYKVATA,true
B000FK3WDC,0,"",B0BMTTTY4N,3.0,Haven't opened it yet. Bought as a present for my four year old. It works okay.,,Three Stars,AHWANOEQ5RHIINMJGUN4ISYKVATA,true
B014AHOLMQ,1,"",B01CVLFF96,5.0,My daughter plays with her mermaid in the bath and it's held up very well.,,Five Stars,AE5JJE2NJVJQLQIU7SOAH2ZVIGZQ,true
B01ASVCW1U,2,"",B09PMR5QL6,5.0,"*Update: have had this toy for 2 years now, it still gets a lot of use and is still perfect condition. Great quality.*<br /><br />The best toy we've ever bought our son. It transitions from standing to sitting position very easily. The fisher price cars that come with it are great- you can even purchase extra cars. It will work with other types of cars as well.",,The best toy we've ever bought our son,AE5JJE2NJVJQLQIU7SOAH2ZVIGZQ,true
B002KIIGPQ,2,"",B0BMJGKZ9Z,5.0,My 3 year old daughter learned her letter sounds and upper vs lowercase with this puzzle. Great buy. The pieces are thick and well made. It will hold up well.,,Great buy. The pieces are thick and well made,AE5JJE2NJVJQLQIU7SOAH2ZVIGZQ,true
B008DZYKLO,0,"",B008DZYKLO,5.0,Granddaughter loves this doll,,Five Stars,AHKGGTSM7YROJOEMX6G7V4YPOCPA,true
B00J4S98AW,0,"",B00J4S98AW,5.0,Perfect,,Five Stars,AHKGGTSM7YROJOEMX6G7V4YPOCPA,true
B00J3LXLNA,0,"",B00J3LXLNA,5.0,He loves it,,Five Stars,AHKGGTSM7YROJOEMX6G7V4YPOCPA,true
B00J49UU0I,0,"",B09PMNTFKG,5.0,my grandbaby loves this chair,,Five Stars,AHQ6ZVSAD4GDRJRFMUIEXQBOVDXQ,true
B002EQ9V1M,0,"",B002EQ9V1M,5.0,great pretend it she loves going shopping,,Five Stars,AHQ6ZVSAD4GDRJRFMUIEXQBOVDXQ,true
B00186R4OU,0,"",B00186R4OU,5.0,"I loved these when I was a kid, bought for my grandchildren’s valentine bags along with candy and other little toys, these were their favorites!",,Kids loved them!,AEQTGBUYNFQMOESLLMQ3BRHXPSWQ,true
B004QNRYF6,0,"",B0BYG5S1XR,5.0,So happy that I purchased such a variety of these toys.  The three boys are so enjoying digging and dumping.  Fosters such creativity.,,Great purchase.,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B0007WNTQS,0,"",B0007WNTQS,5.0,Good item...many uses...,,Five Stars,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B00LZKBXK0,1,"",B0CDX584F1,3.0,"I knew this would be of limited use....it's OK and the price was right.  The younger siblings and visitors will enjoy it as a novelty.  so far, it has held up..quality wise.  I'm looking forward to buying some rhythm instruments for children in the future!",,The younger siblings and visitors will enjoy it as a novelty,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B00HEZ08LU,1,"",B00HEZ08LU,4.0,My grandsons enjoy using the knob puzzles....and I've purchased quite a few.  Now we're running into storage problems...and these puzzles have a bit of weight to them.  The theme ties nicely into the toddler interests.,,My grandsons enjoy using the knob puzzles,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B000GKW73C,0,"",B000GKW73C,4.0,Like the concept and  fish bowl shape...good concept to begin sea life interest.  Storage a challenge.,,Four Stars,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B00FY2P7KC,0,"",B00FY2P7KC,4.0,OK for grasping and duration of use....child needs a pretty firm grip and finger/hand pressure strength to use.  The yellow is too hard to see  even when used by an adult!,,child needs a pretty firm grip and finger/hand pressure strength to use,AFYZ3E7H2XIPRFRDGBZXV5KUKLMQ,true
B01GHPLED8,1,"",B01GHPLED8,5.0,They look just like regular buses the doors open . I like the longer bus because he can turn the back half. Kinda was worried about price but Darion has different prices and sales. Make someone happy 😊,,My son loves transit buses. I ordered two for his Birthday he's flipped lol.,AFQFTYRDMX3XAJNKJRIAHXZPMQVQ,true
B0035HQMRA,0,"",B0035HQMRA,4.0,"I bought this along with a white board/ magnetic board for my elementary aged children. It has gotten A TON of use! When they're bored and not sure what to do - we get this out and start making shapes. I love the creativity that comes with this and how my 5 yr old really is able to create something fun. She has made \"castles\" \"homes\" \"trees\" to name a few. She's also done \"patterns\" with them just like she has learned at school.<br /><br />What I love most about this -- they have no idea that it's a learning toy. Ha!<br /><br />This is a great rainy day \"I'm Bored\" kind of toys. Highly recommend to have it around the house.<br /><br />I'd give it 5 stars but the jar is so tight that sometimes it's a problem getting them all back in there. Next time make the jar a bit bigger so that storing them is not so difficult.",,My kids love these magnet pattern blocks,AEZCDN26G3KOXWDFZBRMVFGGZ3WA,true
B07ZR88KRR,0,"",B07ZR88KRR,5.0,Perfect size for a 9 year olds birthday party.  Safe for indoor use lots of fun.,,Great product,AH23QPNOOCIAI5GPWJ56FKNGBTDA,true
B009ZE29Q0,0,"",B07KRQBN2J,5.0,Perfect gag box!,,Had everyone fooled,AGVZR23KN6CKI3SBHNR5JDNTGYVQ,true
1579823416,2,"",B07BFV84HM,5.0,Pout was just the best little plush toy I could have imagined. He was a gift for my 2 year old niece and a huge hit. Quality of the toy is excellent soft plush and captured the imagination.,,Perfect!  Just amazing and wonderful!,AGX2YLSFERVBLQC4QMEM3EKZXSSA,true
B00005UFC1,1,"",B00005UFC1,5.0,"My toddler loves this toy. Older kids play with it, too. Very well made.",,Love this shape sorter,AEPT64VP2EOGK2INFSE3MA453C4A,true
B001FVGM6O,0,"",B001FVGM6O,5.0,"I purchased this for my 10 month old. He hasn't figured out how to use it as a shape sorter yet but surprisingly, he found an amazing use for it. He sucks and blows air into it and makes amazing sounds kinda like a baby trumpet. Love it!!",,he found an amazing use for it,AHHTF2YKX4B3NXXWPPYR2SGEETEA,true
B00Y53V7XM,25,"",B0BG94QRLZ,5.0,"My 1 year old son JUST LOOOVES this dump truck. (And so does his big sister who's 4.) It's so fun to watch him drag it around, play with it, giggle when it lights up. It just makes me smile to see him having fun (and also subconsciously learning cause and effect.<br />This is a great buy to entertain little ones for a good hour or so. I definitely recommend this product to anyone who wants to keep little ones happy.",,"Happy momma, good buy",AECLSQ3ZGXWX6MH7ILDFUZUO23GA,true
B07Q6TMNMZ,0,"",B07Q6TMNMZ,5.0,I bought the puzzle for granddaughter’s 2nd birthday.  She loves it and the pieces are a good fit for a toddler’s hand.,,Good sized letters,AGYS325XK4ZCD7ZBSK6U2IKPEVNQ,true
B00B28GVLG,0,"",B00B28GVLG,5.0,Was as expected.,,Five Stars,AGYS325XK4ZCD7ZBSK6U2IKPEVNQ,true
B01LY44LRZ,6,"",B01LY44LRZ,5.0,"I got all of these Ghost Busters sets except for the headquarters.( Didn't realize that one existed until after original purchase. ) Everything by playmobil is a hit with my kid!! Some minimal assembly required. Took maybe 10-15 mins to get everything together. Only a few stickers which is nice had to be added. ( I don't love doing stickers, not my forte!) Overall assembly isn't too bad. Instructions made it very easy to read and understand. I like these a little more than legos; these do not as many pieces to assemble and that means less pieces to go missing over time. It doesn't really specify which food goes where on the stand so you can just put most of it wherever. I used the box as a reference for some of it and the rest just stuck it some where. Which had to keep moving some of it around because it wouldn't all fit right. The weight is OK for the balance of the toy. The bike isn't very heavy and the cart is so when moving it, it will tip over if not careful. The man can't sit with attachable apron on but he seems as if he is supposed to be standing on the bike. The umbrella is a little wobbly but wasn't to big of a deal. Slimer himself is only an inch big, would have been better if he was larger but he is slightly bigger than the lego figure that came with lego demintions. It comes with several tiny slime sticky's that are reusable and stick to most surface easily, not greasy, not real slime, kinda like plastics clings that you stick on window and remove easily but not the true sticker kind of clings. Great toy! My kid loves this! Great toy for a kid who loves Ghost Busters!!",,Great Toy For Ghost Busters Fan!,AGHBUEXLTQX3KFZMRR37JHJ6RPXA,true
B008LQXRBE,0,"",B08XQN64ZM,5.0,Great deal!,,Five Stars,AE5CNOVTNDYCXE45F4EJJBZAQ5CQ,true
B00BN6QAWM,0,"",B00BN6QAWM,5.0,"We love the idea of green toys for our daughters.  We like to buy toys that encourage creative play and this hits the mark.  We bought this for our 1 year old, but she and our 4 year old both have a lot of fun with it.  Green Toys are really well made, not that cheap plastic you see in so many toys.",,An environmentally friendly spin on a classic toy!,AEFB7GQJUQWWIOK35NOMAC47PI6Q,true
B07GVNXX73,2,"IMAGE,https://m.media-amazon.com/images/I/C1bsFThpYVS._SL1600_.jpg,https://m.media-amazon.com/images/I/C1bsFThpYVS._SL800_.jpg,https://m.media-amazon.com/images/I/C1bsFThpYVS._SL256_.jpg",B0C4CB49VS,5.0,[[VIDEOID:c59cc0a9ccffde49f2be822bd9d19b69]] The cutest little sloth ever. Very realistic yet so soft and adorable. Great size and amazing quality! Fits perfectly into the theme of my children’s jungle room.,,Loooove it.,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B084LN4Q5P,0,"",B09G7K3JWQ,5.0,HUGE! These are the best. I didn’t even know hot wheels had large cars like this. My 5yo absolutely loves. We bought 2 and will def buy more. He wants them all lol. Which I don’t mind. They’re affordable for the size. Durable and has held up well to him racing and crashing them. No paint peeling and roll perfectly.,,Great toy! Great gift!!,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B0032UKTXI,0,"",B08921XN6G,5.0,My 5 year old loves this ! So easy to use and explain. Super fun! Great price.,,Truly worth it. Fun and educational!,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B082N81NXP,0,"",B082N81NXP,5.0,Great set! Came fast. Great looks. No chipping. Very affordable.,,Son loves them!,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B07HFC2XDD,0,"",B07HFC2XDD,5.0,"A bit smaller than I expected but not an issue. Great price, quality, and durability. Love the vibrancy, easy to clean, and love that it comes in its own jar.",,Great!,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B07WXPL3FB,0,"",B07WXPL3FB,5.0,"Absolutely love! Extremely durable. The cards are very thick and have the perfect slot for the letter or number to go to. They are very vibrant and the letters and numbers are also very sturdy. I love that it came with its own case. And I of course, absolutely, love the price. There were similar products I had looked at and they were at least $10-$15 more.",,Learning + fun = total WIN!,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B01ASVCR2O,0,"",B01ASVCR2O,5.0,Cute! Eye catching. Entertaining to little ones. Came fast and packaging was great.,,Buy,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B079JL2FSY,0,"",B0C6YXFX2G,5.0,Love love. Bought for my godson and def will be buying for my daughter. Affordable and eye catching . A lot of little things that catch their attention. Love the Little noises nd buttons and style. Different from typical toys also!,,Baby’s happy! Def would buy again,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B079D7XHRD,0,"",B079D7XHRD,5.0,"Came quick, had a few black marks but wiped off easily. Kid step sister was super happy with it.",,Happy camper,AGYIYHWC5EJWEENTNN2IMPFEWKSQ,true
B083VZKTQR,0,"",B08K3CD32V,5.0,You can’t go wrong with Little People play sets for toddlers! I got this for my 1 year old. She likes dolls and babies so this nursery set was perfect. It has 3 modes and they each have cute sounds or tunes. None of the sounds are annoying or blaring like other toddler toys that we have. This is one of the few toys she keeps going back to play with again and again.,,Super cute and fun!,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B0721JVVKJ,32,"",B0721JVVKJ,1.0,My daughter was begging me for this game so I finally broke down and bought it. It's the worst game I've ever played! There are some serious flaws in the instructions and it's just plain boring. I wish I never bought it because it's turned into a game of tears whenever we've played it - arguing over the doll and her accessories. At some points you even reach a stale mate where nothing can be done for your next move.,,Horribly Thought Out Game,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00BPVBTVC,0,"",B00BPVBTVC,5.0,If your child loves puzzle and Search and Finds then this is perfect for them! It combines the two. My six year old had no problem completing this puzzle on her own and enjoyed looking for all of the items after completing it. It provided at least an hour of entertainment and she's put it together again and again since.,,Fun Puzzle,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B06XPCQZ52,2,"",B06XPCQZ52,1.0,"I used to LOVE waffle blocks as a child. I purchased these for my 4 year old son to enjoy and build together. Unfortunately, the waffle blocks of days gone by have been completely changed. These are made of rigid plastic and are impossible to attach together. I struggle with it too - even  adults can't get these together. After much struggling, my husband managed to get the set together but it's been thrown in the back of the closet never to be used again. Buy Duplos or Legos instead.",,Awful and Hard to Put Together,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B011JBMH22,11,"",B011JBMH22,2.0,"I have some plastic swords that my son loves but they actually hurt when you get hit on the hand. So, I came on Amazon looking for some softer swords and came across this set of foam swords. The reviews were pretty high so I figured these would be great. Upon arrival, I opened them up and was disappointed to see that they look like something I could make at home - foam with some more foam cut outs that are haphazardly glued onto the &#34;sword&#34;. Within the first five minutes two of the swords bent and were peeling. Glue was still sticky - like a sticker - and attracting hair/fuzz. My 3 year old son loves them, I just think they're really cheap.",,Cheaply Made,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B01NAXKOT2,1,"",B01NAXKOT2,4.0,These are tiny! Keep away from any child who likes to put things in their mouth. My 5 year old likes to keep these in her backpack to play with on the bus. They’re cute and fun to hold for small hands. Makes a great stocking stuffer.,,Very small,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B0080AHHGC,4,"IMAGE,IMAGE,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/7143Hq1qrzL._SL256_.jpg",B0080AHHGC,4.0,This is a really nice doctor's set with a big carrying box. I took off one star because some of the pieces came scratched up and dinged- weird! It almost seemed used. Luckily the kids didn't notice and really enjoy the stethoscope and vaccine.,,Nice set,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00HEZ0AQI,6,"",B07TYGMPWS,5.0,My 2.5 year old is obsessed with trucks. I saw this and had to buy it. He's not quite ready for this many pieces yet but likes to look at it and comment. His 4.5 year old sister can complete the puzzle without any problems. I liked it so much I purchased one for her preschool class and the kids love it. The brown and yellow colors provide enough of a challenge but a 4 year old can do it on their own.,,Perfect for truck lovers,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B000V9A2S0,0,"",B000V9A2S0,5.0,I purchased these as a gift for a one year old. She likes playing with them in the bath. They're a nice basic toy!,,Basic bath toy,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00MC7WV6K,2,"",B09X15CGP7,5.0,"Another great Crayola product! These paints are washable, vibrant and the kids love them. The purple is a bit darker than other purple paints - it almost looks black in the bottle. If you're buying this as a gift, be aware that it doesn't come in a nice Crayola box. It comes in a nondescript cardboard box.",,Quality paints,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B000JLNBSI,7,"",B000JLNBSI,4.0,"I got this as a birthday gift and I love the character it brings to my desk at work! As soon as I started unpacking it, my coworkers were coming by with suggestions on how to arrange the shells, chair, umbrella, etc; Everyone had an opinion on how it should be set up. It's definitely not high quality looking but it's a fun little prop to have around. I've noticed two problems so far that I took a star off for. 1) The umbrella tips over often, spilling sand all over my desk. I've found that I have to place shells around the based, bury it in sand and prop it against the little chair to get it to stay still. 2) The sand can get messy! I keep having to wipe my desk off because every time someone picks up a rake, shovel or pail, little pieces of sand get all over the place. I think Kinetic or Moon sand would work better in this little box. Overall, it's just a fun thing and a good conversation piece!",,Fun desk prop!,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00D8VHIOE,0,"",B00D8VHIOE,2.0,"I LOVED this game as a child. I remember a nice plastic board on the original version. I got this for my 3.5 year old for Christmas and was so disappointed in the quality. It's not even a board - it's a flimsy piece of cardboard. We had to keep it inside the bottom part of the box to get it to stay in place without collapsing.<br /><br />I was reading the instructions to my daughter and showed her that a spilled bucket meant she had to put all of the cherries back in her tree. Well, on the spinner there isn't a spilled basket! There's only a full basket. I had to explain to her the typo on the instructions - ridiculous! How was that an oversight by Hasbro?<br /><br />I'm glad that she enjoyed the concept of the game. I just wish the quality of the game was better.",,Cheap version of the original,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B0085TY1C6,4,"",B08BBR329W,3.0,The gloworm could really use a volume control. I find it a bit loud. My daughter doesn't fall asleep until it's finished with the songs. Turning it on isn't the easiest. To turn it on she has to press up by the neck area and has to hit it dead on which is frustrating for her.,,Needs a volume control,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B002TZTWDK,0,"",B002TZTWDK,3.0,"HORRIBLE smell when it arrived! It smelled like a street fish market. We had to put it in the wash twice with strong detergent. My daughter was upset she couldn't wear it immediately but it was making everything smell when she put it on. After putting it on a delicate cycle and hang drying it she was happy to dance around in it. It's easy to put on. After wearing for a week it became really tangled at the waistband. For such a cheap price, I can't really complain. Shipping took forever and it arrived from China.",,Smells Awful!,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00B96CM3C,0,"",B00B96CM3C,5.0,I got this for my 7 month old son for Christmas and he loves it. It's not too loud or over stimulating with the sounds that it makes. He likes to chew on the small rings that are attached to the guitar. I think he'll will enjoy for a few more months before he gets bored with it.,,Nice little infant toy,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,true
B00008X340,0,"",B00008X340,5.0,"I purchased the Step 2 Lifestyle Dream Kitchen for my grandson, hoping it would stimulate his imagination, provide endless hours of fun, and keep him actively engaged in an enjoyable activity with endless possibilities. The kitchen came through with flying colors! The kitchen is very well made and true to life, with a lot of comprtments for easy use and endless possibilities. Especially appealing are the life-like sounds that make working in the kitchen seem like the real thing. Whenever his friends come over, they are drawn to the kitchen like a magnet, cooking and crearing all kinds of goodies. I especially like that he is eager to prepare soup, cereal, cookies, tea, coffee, mac and cheese, and on and on for his family and himself. This kitchen definitely promotes independence and the development pf social skills, added bonuses. It is heartwarming to know that there are still toys that rely on the imagination and encourage engagement. I strongly recommend this kitchen! Who knows? Maybe today's babies will be tomorrow's gourmet chefs!",,Step 2 Lifestyle Dream Kitchen Is Amazing,AENPSRL6V6FSLX54D3UVHPZ2EFPQ,true
B00MEOBTPU,0,"",B00MEOBTPU,5.0,Good,,Five Stars,AGMCDIE5JP7OWY7BW7RRYG7TSQ2Q,true
B000BN8Z44,0,"",B081VWM39Y,4.0,good,,Four Stars,AGMCDIE5JP7OWY7BW7RRYG7TSQ2Q,true
